CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,SUBSCRIPTION DURATION,AVERAGE SUBSCRIPTION DURATION
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1786,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1079,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2100,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2815,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2761,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1292,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1445,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1439,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2293,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2471,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2195,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2976,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2892,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1847,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1389,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1116,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2226,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1821,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2268,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1881,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1949,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1828,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1943,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2621,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2155,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1633,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2676,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2874,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1493,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2330,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2134,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2055,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2057,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1154,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1186,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2188,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1403,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1910,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2798,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2382,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1886,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1771,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2575,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2908,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1458,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2882,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2454,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1258,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2646,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1319,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1351,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2969,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1574,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1803,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2531,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1945,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1433,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1537,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1113,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2014,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1285,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1905,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2572,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1783,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2744,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1524,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1822,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1269,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1664,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2537,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1173,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2528,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2311,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2005,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2891,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1484,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1429,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1456,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1626,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1003,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1319,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1596,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1341,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2225,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1383,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1984,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1831,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1377,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1929,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1328,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2734,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2045,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2311,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1250,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1156,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2009,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1569,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1162,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1816,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1446,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1649,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1494,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2907,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1787,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1587,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2117,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2083,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1524,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2287,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1265,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2147,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2725,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2131,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2448,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1932,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1582,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2419,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1333,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2574,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2524,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1771,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2040,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2867,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1868,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1556,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1953,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2257,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2731,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2113,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2189,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2743,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1965,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1388,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2064,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1781,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2836,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2682,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1632,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2088,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1770,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2338,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1279,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1205,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1028,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2376,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1476,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1978,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2515,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2375,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2629,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2578,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1451,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1503,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2444,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2312,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2385,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2996,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1393,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2427,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2504,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1063,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2520,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1595,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1562,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2975,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2205,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1962,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2631,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1172,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1995,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2270,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2611,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1385,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1774,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1196,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1810,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2812,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1970,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2648,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1899,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2903,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2362,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2897,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1931,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1073,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2058,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1923,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2601,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1730,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2150,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1611,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1535,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2452,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2348,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2962,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2060,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1173,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2125,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2332,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1635,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1680,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2409,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1354,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2054,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2121,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2604,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1617,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2208,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1470,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2165,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2079,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1550,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1232,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1430,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1809,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1667,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2191,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1867,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1619,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2702,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1971,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2613,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1241,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1079,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2950,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2951,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1068,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1615,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2899,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2030,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2617,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1950,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2754,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2567,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2013,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1269,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2767,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2200,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2830,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2059,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2821,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2816,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1162,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2870,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2355,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2216,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1372,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2592,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2488,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2039,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2332,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1047,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1803,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1811,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2600,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2127,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1866,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1003,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1446,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1430,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1103,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2322,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2300,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2030,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2569,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2900,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2686,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2023,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2820,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2767,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1711,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1254,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1450,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2572,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1188,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1382,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2108,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1685,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2802,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1102,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2302,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1686,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2561,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2629,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2387,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1236,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1182,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1758,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1460,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2219,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2008,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1939,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1796,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2112,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2441,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1400,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2346,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1956,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2014,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1397,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1687,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1014,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2850,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1814,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1793,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2496,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2901,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2043,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1490,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1461,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1117,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1697,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1078,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1919,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1985,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1917,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2986,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1121,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1048,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1783,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1117,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1985,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1672,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1888,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1015,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1132,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1530,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2438,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2975,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2161,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1785,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2647,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2537,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1748,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1205,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1234,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2551,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2657,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2942,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2458,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2717,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2331,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1861,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1436,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1759,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2737,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2111,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1208,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1482,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2509,365,44774.5
